"ID"	"Module.Assignment"	"New.Module.Assignment"
"8161"	"Zt09_chr_7_00828"	"green"	"M5"
"8162"	"Zt09_chr_7_00829"	"turquoise"	"M1"
"8163"	"Zt09_chr_7_00830"	"turquoise"	"M1"
"8164"	"Zt09_chr_7_00836"	"grey"	"M0"
"8165"	"Zt09_chr_7_00837"	"grey"	"M0"
"8166"	"Zt09_chr_7_00838"	"green"	"M5"
"8167"	"Zt09_chr_7_00839"	"purple"	"M10"
"8168"	"Zt09_chr_7_00840"	"grey"	"M0"
"8169"	"Zt09_chr_7_00843"	"salmon"	"M13"
"8170"	"Zt09_chr_7_00844"	"turquoise"	"M1"
"8171"	"Zt09_chr_7_00845"	"turquoise"	"M1"
"8172"	"Zt09_chr_7_00846"	"turquoise"	"M1"
"8173"	"Zt09_chr_7_00847"	"turquoise"	"M1"
"8174"	"Zt09_chr_7_00848"	"turquoise"	"M1"
"8175"	"Zt09_chr_7_00849"	"turquoise"	"M1"
"8176"	"Zt09_chr_7_00850"	"turquoise"	"M1"
"8177"	"Zt09_chr_7_00851"	"turquoise"	"M1"
"8178"	"Zt09_chr_8_00004"	"grey"	"M0"
"8179"	"Zt09_chr_8_00005"	"brown"	"M3"
"8180"	"Zt09_chr_8_00006"	"cyan"	"M14"
"8181"	"Zt09_chr_8_00007"	"salmon"	"M13"
"8182"	"Zt09_chr_8_00009"	"green"	"M5"
"8183"	"Zt09_chr_8_00011"	"green"	"M5"
"8184"	"Zt09_chr_8_00012"	"green"	"M5"
"8185"	"Zt09_chr_8_00013"	"grey"	"M0"
"8186"	"Zt09_chr_8_00014"	"brown"	"M3"
"8187"	"Zt09_chr_8_00015"	"darkred"	"M21"
"8188"	"Zt09_chr_8_00016"	"lightgreen"	"M18"
"8189"	"Zt09_chr_8_00017"	"turquoise"	"M1"
"8190"	"Zt09_chr_8_00018"	"darkred"	"M21"
"8191"	"Zt09_chr_8_00021"	"green"	"M5"
"8192"	"Zt09_chr_8_00024"	"grey"	"M0"
"8193"	"Zt09_chr_8_00025"	"green"	"M5"
"8194"	"Zt09_chr_8_00026"	"turquoise"	"M1"
"8195"	"Zt09_chr_8_00027"	"green"	"M5"
"8196"	"Zt09_chr_8_00028"	"darkturquoise"	"M23"
"8197"	"Zt09_chr_8_00030"	"grey"	"M0"
"8198"	"Zt09_chr_8_00031"	"grey"	"M0"
"8199"	"Zt09_chr_8_00032"	"brown"	"M3"
"8200"	"Zt09_chr_8_00033"	"green"	"M5"
"8201"	"Zt09_chr_8_00034"	"darkgreen"	"M22"
"8202"	"Zt09_chr_8_00035"	"purple"	"M10"
"8203"	"Zt09_chr_8_00036"	"grey"	"M0"
"8204"	"Zt09_chr_8_00037"	"grey"	"M0"
"8205"	"Zt09_chr_8_00038"	"brown"	"M3"
"8206"	"Zt09_chr_8_00039"	"green"	"M5"
"8207"	"Zt09_chr_8_00040"	"turquoise"	"M1"
"8208"	"Zt09_chr_8_00041"	"grey"	"M0"
"8209"	"Zt09_chr_8_00042"	"grey"	"M0"
"8210"	"Zt09_chr_8_00043"	"midnightblue"	"M15"
"8211"	"Zt09_chr_8_00044"	"midnightblue"	"M15"
"8212"	"Zt09_chr_8_00045"	"green"	"M5"
"8213"	"Zt09_chr_8_00046"	"brown"	"M3"
"8214"	"Zt09_chr_8_00049"	"grey"	"M0"
"8215"	"Zt09_chr_8_00050"	"darkgrey"	"M24"
"8216"	"Zt09_chr_8_00051"	"grey"	"M0"
"8217"	"Zt09_chr_8_00052"	"red"	"M6"
"8218"	"Zt09_chr_8_00055"	"grey"	"M0"
"8219"	"Zt09_chr_8_00056"	"blue"	"M2"
"8220"	"Zt09_chr_8_00059"	"midnightblue"	"M15"
"8221"	"Zt09_chr_8_00060"	"red"	"M6"
"8222"	"Zt09_chr_8_00061"	"midnightblue"	"M15"
"8223"	"Zt09_chr_8_00062"	"green"	"M5"
"8224"	"Zt09_chr_8_00064"	"darkorange"	"M26"
"8225"	"Zt09_chr_8_00065"	"cyan"	"M14"
"8226"	"Zt09_chr_8_00066"	"brown"	"M3"
"8227"	"Zt09_chr_8_00067"	"darkgrey"	"M24"
"8228"	"Zt09_chr_8_00068"	"lightgreen"	"M18"
"8229"	"Zt09_chr_8_00069"	"turquoise"	"M1"
"8230"	"Zt09_chr_8_00070"	"cyan"	"M14"
"8231"	"Zt09_chr_8_00071"	"midnightblue"	"M15"
"8232"	"Zt09_chr_8_00073"	"darkgreen"	"M22"
"8233"	"Zt09_chr_8_00074"	"brown"	"M3"
"8234"	"Zt09_chr_8_00075"	"brown"	"M3"
"8235"	"Zt09_chr_8_00078"	"grey"	"M0"
"8236"	"Zt09_chr_8_00079"	"green"	"M5"
"8237"	"Zt09_chr_8_00080"	"green"	"M5"
"8238"	"Zt09_chr_8_00084"	"green"	"M5"
"8239"	"Zt09_chr_8_00086"	"purple"	"M10"
"8240"	"Zt09_chr_8_00087"	"blue"	"M2"
"8241"	"Zt09_chr_8_00088"	"brown"	"M3"
"8242"	"Zt09_chr_8_00089"	"blue"	"M2"
"8243"	"Zt09_chr_8_00090"	"brown"	"M3"
"8244"	"Zt09_chr_8_00091"	"turquoise"	"M1"
"8245"	"Zt09_chr_8_00092"	"brown"	"M3"
"8246"	"Zt09_chr_8_00093"	"brown"	"M3"
"8247"	"Zt09_chr_8_00094"	"grey"	"M0"
"8248"	"Zt09_chr_8_00097"	"grey"	"M0"
"8249"	"Zt09_chr_8_00098"	"grey"	"M0"
"8250"	"Zt09_chr_8_00099"	"pink"	"M8"
"8251"	"Zt09_chr_8_00101"	"lightcyan"	"M16"
"8252"	"Zt09_chr_8_00102"	"darkred"	"M21"
"8253"	"Zt09_chr_8_00103"	"blue"	"M2"
"8254"	"Zt09_chr_8_00104"	"turquoise"	"M1"
"8255"	"Zt09_chr_8_00105"	"lightcyan"	"M16"
"8256"	"Zt09_chr_8_00106"	"brown"	"M3"
"8257"	"Zt09_chr_8_00107"	"turquoise"	"M1"
"8258"	"Zt09_chr_8_00108"	"grey"	"M0"
"8259"	"Zt09_chr_8_00109"	"brown"	"M3"
"8260"	"Zt09_chr_8_00110"	"grey"	"M0"
"8261"	"Zt09_chr_8_00111"	"green"	"M5"
"8262"	"Zt09_chr_8_00113"	"grey"	"M0"
"8263"	"Zt09_chr_8_00114"	"midnightblue"	"M15"
"8264"	"Zt09_chr_8_00115"	"brown"	"M3"
"8265"	"Zt09_chr_8_00116"	"grey"	"M0"
"8266"	"Zt09_chr_8_00117"	"greenyellow"	"M11"
"8267"	"Zt09_chr_8_00118"	"grey"	"M0"
"8268"	"Zt09_chr_8_00119"	"grey"	"M0"
"8269"	"Zt09_chr_8_00122"	"grey"	"M0"
"8270"	"Zt09_chr_8_00123"	"turquoise"	"M1"
"8271"	"Zt09_chr_8_00124"	"grey"	"M0"
"8272"	"Zt09_chr_8_00125"	"midnightblue"	"M15"
"8273"	"Zt09_chr_8_00128"	"grey"	"M0"
"8274"	"Zt09_chr_8_00129"	"cyan"	"M14"
"8275"	"Zt09_chr_8_00130"	"darkgrey"	"M24"
"8276"	"Zt09_chr_8_00131"	"red"	"M6"
"8277"	"Zt09_chr_8_00132"	"brown"	"M3"
"8278"	"Zt09_chr_8_00133"	"purple"	"M10"
"8279"	"Zt09_chr_8_00134"	"red"	"M6"
"8280"	"Zt09_chr_8_00136"	"brown"	"M3"
"8281"	"Zt09_chr_8_00137"	"brown"	"M3"
"8282"	"Zt09_chr_8_00138"	"brown"	"M3"
"8283"	"Zt09_chr_8_00139"	"grey"	"M0"
"8284"	"Zt09_chr_8_00140"	"grey"	"M0"
"8285"	"Zt09_chr_8_00141"	"grey"	"M0"
"8286"	"Zt09_chr_8_00142"	"midnightblue"	"M15"
"8287"	"Zt09_chr_8_00143"	"blue"	"M2"
"8288"	"Zt09_chr_8_00144"	"pink"	"M8"
"8289"	"Zt09_chr_8_00145"	"blue"	"M2"
"8290"	"Zt09_chr_8_00146"	"darkgreen"	"M22"
"8291"	"Zt09_chr_8_00147"	"midnightblue"	"M15"
"8292"	"Zt09_chr_8_00148"	"grey"	"M0"
"8293"	"Zt09_chr_8_00149"	"turquoise"	"M1"
"8294"	"Zt09_chr_8_00150"	"grey"	"M0"
"8295"	"Zt09_chr_8_00154"	"grey"	"M0"
"8296"	"Zt09_chr_8_00155"	"brown"	"M3"
"8297"	"Zt09_chr_8_00156"	"grey"	"M0"
"8298"	"Zt09_chr_8_00158"	"turquoise"	"M1"
"8299"	"Zt09_chr_8_00162"	"turquoise"	"M1"
"8300"	"Zt09_chr_8_00163"	"grey"	"M0"
"8301"	"Zt09_chr_8_00164"	"brown"	"M3"
"8302"	"Zt09_chr_8_00165"	"grey"	"M0"
"8303"	"Zt09_chr_8_00166"	"brown"	"M3"
"8304"	"Zt09_chr_8_00167"	"darkgreen"	"M22"
"8305"	"Zt09_chr_8_00168"	"cyan"	"M14"
"8306"	"Zt09_chr_8_00169"	"greenyellow"	"M11"
"8307"	"Zt09_chr_8_00173"	"green"	"M5"
"8308"	"Zt09_chr_8_00174"	"midnightblue"	"M15"
"8309"	"Zt09_chr_8_00175"	"darkturquoise"	"M23"
"8310"	"Zt09_chr_8_00177"	"grey"	"M0"
"8311"	"Zt09_chr_8_00178"	"cyan"	"M14"
"8312"	"Zt09_chr_8_00179"	"darkgrey"	"M24"
"8313"	"Zt09_chr_8_00180"	"grey"	"M0"
"8314"	"Zt09_chr_8_00181"	"midnightblue"	"M15"
"8315"	"Zt09_chr_8_00182"	"blue"	"M2"
"8316"	"Zt09_chr_8_00183"	"brown"	"M3"
"8317"	"Zt09_chr_8_00184"	"midnightblue"	"M15"
"8318"	"Zt09_chr_8_00185"	"green"	"M5"
"8319"	"Zt09_chr_8_00186"	"blue"	"M2"
"8320"	"Zt09_chr_8_00187"	"lightcyan"	"M16"
"8321"	"Zt09_chr_8_00188"	"grey"	"M0"
"8322"	"Zt09_chr_8_00189"	"darkorange"	"M26"
"8323"	"Zt09_chr_8_00190"	"grey"	"M0"
"8324"	"Zt09_chr_8_00191"	"grey"	"M0"
"8325"	"Zt09_chr_8_00200"	"midnightblue"	"M15"
"8326"	"Zt09_chr_8_00201"	"brown"	"M3"
"8327"	"Zt09_chr_8_00202"	"grey"	"M0"
"8328"	"Zt09_chr_8_00203"	"grey"	"M0"
"8329"	"Zt09_chr_8_00204"	"brown"	"M3"
"8330"	"Zt09_chr_8_00206"	"turquoise"	"M1"
"8331"	"Zt09_chr_8_00208"	"grey"	"M0"
"8332"	"Zt09_chr_8_00209"	"grey"	"M0"
"8333"	"Zt09_chr_8_00210"	"green"	"M5"
"8334"	"Zt09_chr_8_00211"	"grey"	"M0"
"8335"	"Zt09_chr_8_00212"	"blue"	"M2"
"8336"	"Zt09_chr_8_00213"	"brown"	"M3"
"8337"	"Zt09_chr_8_00214"	"grey"	"M0"
"8338"	"Zt09_chr_8_00215"	"brown"	"M3"
"8339"	"Zt09_chr_8_00216"	"green"	"M5"
"8340"	"Zt09_chr_8_00217"	"lightcyan"	"M16"
"8341"	"Zt09_chr_8_00220"	"midnightblue"	"M15"
"8342"	"Zt09_chr_8_00221"	"pink"	"M8"
"8343"	"Zt09_chr_8_00222"	"midnightblue"	"M15"
"8344"	"Zt09_chr_8_00223"	"grey"	"M0"
"8345"	"Zt09_chr_8_00224"	"grey"	"M0"
"8346"	"Zt09_chr_8_00227"	"midnightblue"	"M15"
"8347"	"Zt09_chr_8_00228"	"grey"	"M0"
"8348"	"Zt09_chr_8_00229"	"grey"	"M0"
"8349"	"Zt09_chr_8_00230"	"red"	"M6"
"8350"	"Zt09_chr_8_00232"	"grey"	"M0"
"8351"	"Zt09_chr_8_00233"	"red"	"M6"
"8352"	"Zt09_chr_8_00234"	"red"	"M6"
"8353"	"Zt09_chr_8_00235"	"green"	"M5"
"8354"	"Zt09_chr_8_00237"	"purple"	"M10"
"8355"	"Zt09_chr_8_00238"	"green"	"M5"
"8356"	"Zt09_chr_8_00240"	"turquoise"	"M1"
"8357"	"Zt09_chr_8_00243"	"grey"	"M0"
"8358"	"Zt09_chr_8_00244"	"turquoise"	"M1"
"8359"	"Zt09_chr_8_00245"	"grey"	"M0"
"8360"	"Zt09_chr_8_00246"	"green"	"M5"
"8361"	"Zt09_chr_8_00247"	"green"	"M5"
"8362"	"Zt09_chr_8_00248"	"brown"	"M3"
"8363"	"Zt09_chr_8_00249"	"grey"	"M0"
"8364"	"Zt09_chr_8_00250"	"darkred"	"M21"
"8365"	"Zt09_chr_8_00251"	"pink"	"M8"
"8366"	"Zt09_chr_8_00253"	"brown"	"M3"
"8367"	"Zt09_chr_8_00254"	"turquoise"	"M1"
"8368"	"Zt09_chr_8_00255"	"pink"	"M8"
"8369"	"Zt09_chr_8_00256"	"greenyellow"	"M11"
"8370"	"Zt09_chr_8_00257"	"blue"	"M2"
"8371"	"Zt09_chr_8_00259"	"grey"	"M0"
"8372"	"Zt09_chr_8_00260"	"grey"	"M0"
"8373"	"Zt09_chr_8_00261"	"grey"	"M0"
"8374"	"Zt09_chr_8_00262"	"blue"	"M2"
"8375"	"Zt09_chr_8_00263"	"pink"	"M8"
"8376"	"Zt09_chr_8_00268"	"grey"	"M0"
"8377"	"Zt09_chr_8_00269"	"darkorange"	"M26"
"8378"	"Zt09_chr_8_00276"	"green"	"M5"
"8379"	"Zt09_chr_8_00277"	"turquoise"	"M1"
"8380"	"Zt09_chr_8_00278"	"blue"	"M2"
"8381"	"Zt09_chr_8_00279"	"salmon"	"M13"
"8382"	"Zt09_chr_8_00280"	"salmon"	"M13"
"8383"	"Zt09_chr_8_00281"	"pink"	"M8"
"8384"	"Zt09_chr_8_00282"	"grey"	"M0"
"8385"	"Zt09_chr_8_00283"	"blue"	"M2"
"8386"	"Zt09_chr_8_00284"	"midnightblue"	"M15"
"8387"	"Zt09_chr_8_00285"	"grey"	"M0"
"8388"	"Zt09_chr_8_00286"	"turquoise"	"M1"
"8389"	"Zt09_chr_8_00287"	"grey"	"M0"
"8390"	"Zt09_chr_8_00288"	"blue"	"M2"
"8391"	"Zt09_chr_8_00289"	"blue"	"M2"
"8392"	"Zt09_chr_8_00290"	"midnightblue"	"M15"
"8393"	"Zt09_chr_8_00291"	"green"	"M5"
"8394"	"Zt09_chr_8_00292"	"grey"	"M0"
"8395"	"Zt09_chr_8_00294"	"midnightblue"	"M15"
"8396"	"Zt09_chr_8_00295"	"purple"	"M10"
"8397"	"Zt09_chr_8_00296"	"blue"	"M2"
"8398"	"Zt09_chr_8_00297"	"brown"	"M3"
"8399"	"Zt09_chr_8_00298"	"turquoise"	"M1"
"8400"	"Zt09_chr_8_00299"	"grey"	"M0"
"8401"	"Zt09_chr_8_00300"	"purple"	"M10"
"8402"	"Zt09_chr_8_00301"	"grey"	"M0"
"8403"	"Zt09_chr_8_00302"	"green"	"M5"
"8404"	"Zt09_chr_8_00304"	"midnightblue"	"M15"
"8405"	"Zt09_chr_8_00306"	"brown"	"M3"
"8406"	"Zt09_chr_8_00307"	"lightgreen"	"M18"
"8407"	"Zt09_chr_8_00308"	"green"	"M5"
"8408"	"Zt09_chr_8_00309"	"purple"	"M10"
"8409"	"Zt09_chr_8_00310"	"grey"	"M0"
"8410"	"Zt09_chr_8_00311"	"red"	"M6"
"8411"	"Zt09_chr_8_00312"	"grey"	"M0"
"8412"	"Zt09_chr_8_00313"	"turquoise"	"M1"
"8413"	"Zt09_chr_8_00314"	"midnightblue"	"M15"
"8414"	"Zt09_chr_8_00315"	"turquoise"	"M1"
"8415"	"Zt09_chr_8_00316"	"lightgreen"	"M18"
"8416"	"Zt09_chr_8_00317"	"green"	"M5"
"8417"	"Zt09_chr_8_00318"	"lightcyan"	"M16"
"8418"	"Zt09_chr_8_00319"	"red"	"M6"
"8419"	"Zt09_chr_8_00320"	"turquoise"	"M1"
"8420"	"Zt09_chr_8_00321"	"green"	"M5"
"8421"	"Zt09_chr_8_00322"	"green"	"M5"
"8422"	"Zt09_chr_8_00323"	"grey"	"M0"
"8423"	"Zt09_chr_8_00324"	"midnightblue"	"M15"
"8424"	"Zt09_chr_8_00325"	"red"	"M6"
"8425"	"Zt09_chr_8_00326"	"grey"	"M0"
"8426"	"Zt09_chr_8_00327"	"brown"	"M3"
"8427"	"Zt09_chr_8_00328"	"greenyellow"	"M11"
"8428"	"Zt09_chr_8_00329"	"darkred"	"M21"
"8429"	"Zt09_chr_8_00330"	"pink"	"M8"
"8430"	"Zt09_chr_8_00331"	"green"	"M5"
"8431"	"Zt09_chr_8_00333"	"brown"	"M3"
"8432"	"Zt09_chr_8_00334"	"brown"	"M3"
"8433"	"Zt09_chr_8_00335"	"grey"	"M0"
"8434"	"Zt09_chr_8_00336"	"grey"	"M0"
"8435"	"Zt09_chr_8_00337"	"grey"	"M0"
"8436"	"Zt09_chr_8_00338"	"grey"	"M0"
"8437"	"Zt09_chr_8_00339"	"grey"	"M0"
"8438"	"Zt09_chr_8_00340"	"grey"	"M0"
"8439"	"Zt09_chr_8_00341"	"brown"	"M3"
"8440"	"Zt09_chr_8_00342"	"brown"	"M3"
"8441"	"Zt09_chr_8_00343"	"brown"	"M3"
"8442"	"Zt09_chr_8_00344"	"midnightblue"	"M15"
"8443"	"Zt09_chr_8_00345"	"pink"	"M8"
"8444"	"Zt09_chr_8_00346"	"brown"	"M3"
"8445"	"Zt09_chr_8_00347"	"darkgrey"	"M24"
"8446"	"Zt09_chr_8_00348"	"grey"	"M0"
"8447"	"Zt09_chr_8_00349"	"pink"	"M8"
"8448"	"Zt09_chr_8_00350"	"midnightblue"	"M15"
"8449"	"Zt09_chr_8_00351"	"midnightblue"	"M15"
"8450"	"Zt09_chr_8_00352"	"brown"	"M3"
"8451"	"Zt09_chr_8_00353"	"brown"	"M3"
"8452"	"Zt09_chr_8_00354"	"grey"	"M0"
"8453"	"Zt09_chr_8_00355"	"grey"	"M0"
"8454"	"Zt09_chr_8_00357"	"brown"	"M3"
"8455"	"Zt09_chr_8_00359"	"green"	"M5"
"8456"	"Zt09_chr_8_00360"	"darkred"	"M21"
"8457"	"Zt09_chr_8_00361"	"grey"	"M0"
"8458"	"Zt09_chr_8_00362"	"blue"	"M2"
"8459"	"Zt09_chr_8_00363"	"brown"	"M3"
"8460"	"Zt09_chr_8_00364"	"lightcyan"	"M16"
"8461"	"Zt09_chr_8_00366"	"blue"	"M2"
"8462"	"Zt09_chr_8_00367"	"green"	"M5"
"8463"	"Zt09_chr_8_00368"	"blue"	"M2"
"8464"	"Zt09_chr_8_00369"	"grey"	"M0"
"8465"	"Zt09_chr_8_00370"	"grey"	"M0"
"8466"	"Zt09_chr_8_00371"	"grey"	"M0"
"8467"	"Zt09_chr_8_00372"	"midnightblue"	"M15"
"8468"	"Zt09_chr_8_00373"	"brown"	"M3"
"8469"	"Zt09_chr_8_00374"	"brown"	"M3"
"8470"	"Zt09_chr_8_00376"	"greenyellow"	"M11"
"8471"	"Zt09_chr_8_00377"	"blue"	"M2"
"8472"	"Zt09_chr_8_00378"	"red"	"M6"
"8473"	"Zt09_chr_8_00379"	"grey"	"M0"
"8474"	"Zt09_chr_8_00380"	"grey"	"M0"
"8475"	"Zt09_chr_8_00381"	"lightgreen"	"M18"
"8476"	"Zt09_chr_8_00382"	"darkred"	"M21"
"8477"	"Zt09_chr_8_00384"	"purple"	"M10"
"8478"	"Zt09_chr_8_00385"	"pink"	"M8"
"8479"	"Zt09_chr_8_00386"	"darkgrey"	"M24"
"8480"	"Zt09_chr_8_00387"	"brown"	"M3"
"8481"	"Zt09_chr_8_00388"	"blue"	"M2"
"8482"	"Zt09_chr_8_00389"	"grey"	"M0"
"8483"	"Zt09_chr_8_00390"	"brown"	"M3"
"8484"	"Zt09_chr_8_00391"	"cyan"	"M14"
"8485"	"Zt09_chr_8_00393"	"grey"	"M0"
"8486"	"Zt09_chr_8_00394"	"grey"	"M0"
"8487"	"Zt09_chr_8_00395"	"blue"	"M2"
"8488"	"Zt09_chr_8_00398"	"grey"	"M0"
"8489"	"Zt09_chr_8_00399"	"pink"	"M8"
"8490"	"Zt09_chr_8_00400"	"midnightblue"	"M15"
"8491"	"Zt09_chr_8_00401"	"blue"	"M2"
"8492"	"Zt09_chr_8_00402"	"lightgreen"	"M18"
"8493"	"Zt09_chr_8_00403"	"red"	"M6"
"8494"	"Zt09_chr_8_00404"	"green"	"M5"
"8495"	"Zt09_chr_8_00405"	"turquoise"	"M1"
"8496"	"Zt09_chr_8_00406"	"blue"	"M2"
"8497"	"Zt09_chr_8_00407"	"darkred"	"M21"
"8498"	"Zt09_chr_8_00408"	"turquoise"	"M1"
"8499"	"Zt09_chr_8_00409"	"darkorange"	"M26"
"8500"	"Zt09_chr_8_00410"	"grey"	"M0"
"8501"	"Zt09_chr_8_00411"	"green"	"M5"
"8502"	"Zt09_chr_8_00412"	"turquoise"	"M1"
"8503"	"Zt09_chr_8_00413"	"pink"	"M8"
"8504"	"Zt09_chr_8_00414"	"turquoise"	"M1"
"8505"	"Zt09_chr_8_00417"	"midnightblue"	"M15"
"8506"	"Zt09_chr_8_00418"	"grey"	"M0"
"8507"	"Zt09_chr_8_00419"	"purple"	"M10"
"8508"	"Zt09_chr_8_00420"	"brown"	"M3"
"8509"	"Zt09_chr_8_00421"	"darkorange"	"M26"
"8510"	"Zt09_chr_8_00422"	"blue"	"M2"
"8511"	"Zt09_chr_8_00423"	"grey"	"M0"
"8512"	"Zt09_chr_8_00424"	"pink"	"M8"
"8513"	"Zt09_chr_8_00425"	"grey"	"M0"
"8514"	"Zt09_chr_8_00426"	"turquoise"	"M1"
"8515"	"Zt09_chr_8_00427"	"midnightblue"	"M15"
"8516"	"Zt09_chr_8_00428"	"pink"	"M8"
"8517"	"Zt09_chr_8_00431"	"grey"	"M0"
"8518"	"Zt09_chr_8_00432"	"pink"	"M8"
"8519"	"Zt09_chr_8_00434"	"grey"	"M0"
"8520"	"Zt09_chr_8_00435"	"red"	"M6"
"8521"	"Zt09_chr_8_00436"	"grey"	"M0"
"8522"	"Zt09_chr_8_00439"	"salmon"	"M13"
"8523"	"Zt09_chr_8_00440"	"darkred"	"M21"
"8524"	"Zt09_chr_8_00441"	"green"	"M5"
"8525"	"Zt09_chr_8_00442"	"blue"	"M2"
"8526"	"Zt09_chr_8_00443"	"turquoise"	"M1"
"8527"	"Zt09_chr_8_00444"	"green"	"M5"
"8528"	"Zt09_chr_8_00445"	"green"	"M5"
"8529"	"Zt09_chr_8_00446"	"green"	"M5"
"8530"	"Zt09_chr_8_00447"	"green"	"M5"
"8531"	"Zt09_chr_8_00448"	"green"	"M5"
"8532"	"Zt09_chr_8_00449"	"purple"	"M10"
"8533"	"Zt09_chr_8_00450"	"green"	"M5"
"8534"	"Zt09_chr_8_00451"	"green"	"M5"
"8535"	"Zt09_chr_8_00452"	"grey"	"M0"
"8536"	"Zt09_chr_8_00453"	"green"	"M5"
"8537"	"Zt09_chr_8_00454"	"turquoise"	"M1"
"8538"	"Zt09_chr_8_00455"	"lightgreen"	"M18"
"8539"	"Zt09_chr_8_00456"	"grey"	"M0"
"8540"	"Zt09_chr_8_00457"	"purple"	"M10"
"8541"	"Zt09_chr_8_00458"	"purple"	"M10"
"8542"	"Zt09_chr_8_00459"	"midnightblue"	"M15"
"8543"	"Zt09_chr_8_00460"	"purple"	"M10"
"8544"	"Zt09_chr_8_00461"	"blue"	"M2"
"8545"	"Zt09_chr_8_00462"	"purple"	"M10"
"8546"	"Zt09_chr_8_00463"	"green"	"M5"
"8547"	"Zt09_chr_8_00464"	"green"	"M5"
"8548"	"Zt09_chr_8_00465"	"red"	"M6"
"8549"	"Zt09_chr_8_00466"	"grey"	"M0"
"8550"	"Zt09_chr_8_00467"	"brown"	"M3"
"8551"	"Zt09_chr_8_00468"	"midnightblue"	"M15"
"8552"	"Zt09_chr_8_00469"	"grey"	"M0"
"8553"	"Zt09_chr_8_00470"	"blue"	"M2"
"8554"	"Zt09_chr_8_00471"	"pink"	"M8"
"8555"	"Zt09_chr_8_00472"	"green"	"M5"
"8556"	"Zt09_chr_8_00473"	"darkgreen"	"M22"
"8557"	"Zt09_chr_8_00474"	"grey"	"M0"
"8558"	"Zt09_chr_8_00475"	"midnightblue"	"M15"
"8559"	"Zt09_chr_8_00476"	"brown"	"M3"
"8560"	"Zt09_chr_8_00477"	"grey"	"M0"
"8561"	"Zt09_chr_8_00478"	"red"	"M6"
"8562"	"Zt09_chr_8_00479"	"green"	"M5"
"8563"	"Zt09_chr_8_00480"	"purple"	"M10"
"8564"	"Zt09_chr_8_00481"	"blue"	"M2"
"8565"	"Zt09_chr_8_00482"	"pink"	"M8"
"8566"	"Zt09_chr_8_00483"	"purple"	"M10"
"8567"	"Zt09_chr_8_00484"	"midnightblue"	"M15"
"8568"	"Zt09_chr_8_00485"	"darkturquoise"	"M23"
"8569"	"Zt09_chr_8_00486"	"midnightblue"	"M15"
"8570"	"Zt09_chr_8_00488"	"grey"	"M0"
"8571"	"Zt09_chr_8_00489"	"grey"	"M0"
"8572"	"Zt09_chr_8_00490"	"brown"	"M3"
"8573"	"Zt09_chr_8_00491"	"midnightblue"	"M15"
"8574"	"Zt09_chr_8_00492"	"midnightblue"	"M15"
"8575"	"Zt09_chr_8_00493"	"greenyellow"	"M11"
"8576"	"Zt09_chr_8_00494"	"green"	"M5"
"8577"	"Zt09_chr_8_00495"	"brown"	"M3"
"8578"	"Zt09_chr_8_00497"	"darkgrey"	"M24"
"8579"	"Zt09_chr_8_00498"	"grey"	"M0"
"8580"	"Zt09_chr_8_00499"	"grey"	"M0"
"8581"	"Zt09_chr_8_00500"	"midnightblue"	"M15"
"8582"	"Zt09_chr_8_00501"	"blue"	"M2"
"8583"	"Zt09_chr_8_00502"	"grey"	"M0"
"8584"	"Zt09_chr_8_00503"	"midnightblue"	"M15"
"8585"	"Zt09_chr_8_00504"	"grey"	"M0"
"8586"	"Zt09_chr_8_00505"	"green"	"M5"
"8587"	"Zt09_chr_8_00506"	"midnightblue"	"M15"
"8588"	"Zt09_chr_8_00507"	"purple"	"M10"
"8589"	"Zt09_chr_8_00508"	"grey"	"M0"
"8590"	"Zt09_chr_8_00509"	"midnightblue"	"M15"
"8591"	"Zt09_chr_8_00510"	"purple"	"M10"
"8592"	"Zt09_chr_8_00511"	"blue"	"M2"
"8593"	"Zt09_chr_8_00512"	"grey"	"M0"
"8594"	"Zt09_chr_8_00513"	"turquoise"	"M1"
"8595"	"Zt09_chr_8_00515"	"brown"	"M3"
"8596"	"Zt09_chr_8_00516"	"brown"	"M3"
"8597"	"Zt09_chr_8_00517"	"midnightblue"	"M15"
"8598"	"Zt09_chr_8_00519"	"brown"	"M3"
"8599"	"Zt09_chr_8_00520"	"brown"	"M3"
"8600"	"Zt09_chr_8_00521"	"grey"	"M0"
"8601"	"Zt09_chr_8_00522"	"green"	"M5"
"8602"	"Zt09_chr_8_00523"	"salmon"	"M13"
"8603"	"Zt09_chr_8_00524"	"pink"	"M8"
"8604"	"Zt09_chr_8_00525"	"midnightblue"	"M15"
"8605"	"Zt09_chr_8_00526"	"grey"	"M0"
"8606"	"Zt09_chr_8_00527"	"darkred"	"M21"
"8607"	"Zt09_chr_8_00528"	"blue"	"M2"
"8608"	"Zt09_chr_8_00529"	"blue"	"M2"
"8609"	"Zt09_chr_8_00530"	"darkred"	"M21"
"8610"	"Zt09_chr_8_00531"	"brown"	"M3"
"8611"	"Zt09_chr_8_00532"	"midnightblue"	"M15"
"8612"	"Zt09_chr_8_00533"	"brown"	"M3"
"8613"	"Zt09_chr_8_00534"	"salmon"	"M13"
"8614"	"Zt09_chr_8_00535"	"darkorange"	"M26"
"8615"	"Zt09_chr_8_00536"	"blue"	"M2"
"8616"	"Zt09_chr_8_00537"	"brown"	"M3"
